ID,Type,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
INFJc_Why I Love ENTPs!!!!!219,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3420,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test64,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)199",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart178,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTPc_Why Do YOU Dislike John Fish?133,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENTP_I left my job (and where I've been)4,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍275,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1237,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Jordan Peterson - Do You Want To Have A Life? Or Be Exceptional At One Thing?65,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️108,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice479,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Why Do YOU Dislike John Fish?127,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍261,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1223,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Life As An ENTP105,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)179,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)132,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty656,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 219",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFP_Reasons are hard for an ISFP75,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ISTP_How I Learned to Code in 6 Months - And Got Into Google166,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3434,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!124,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test70,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3352,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]41,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?483,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment132,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming193,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty130,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED197,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍507,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1545,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFPc_Love For My YouTube Family (and other random musings)145,ESFPc,0,1,1,0,0,1,0,0,1,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba9,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]69,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2654",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4415,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty118,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2064,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student473,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)76",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome21,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice337,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_ISTP Female | Hobbies343,ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-86,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health115,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️120,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_My Objective Personality Type Revealed12,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice451,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP167,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ESTJ_Marty Lobdell - Study Less Study Smart144,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel281",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language122,INFJc,0,0,0,1,0,0,0,0,0,1,0
INFJ_Jordan Peterson - Do You Want To Have A Life? Or Be Exceptional At One Thing?59,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍249,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student315,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2702,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)151,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4373,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 231",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test58,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2132",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!225,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISFJ_Revealing my MBTI type after taking the 16personalities test167,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student301,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2716,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Life As An ENTP139,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)145,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISFP_Reasons are hard for an ISFP49,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4367,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 225",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test173,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3408,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_Why I Love ENTPs!!!!!231,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2126",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!118,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️134,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP173,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ESTJc_Living with Social Anxiety | my story & advice445,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart150,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel295",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language136,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1579,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)62",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Why ISTJs are Awesome35,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice323,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_ISTP Female | Hobbies357,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health101,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-92,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2640",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4401,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan599",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2070,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student467,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming144,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan572",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTJ_Unapologetic Culture106,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED140,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESFJc_Fastest way to become a software developer16,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3385,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]259,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update602,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]96,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Fastest way to become a software developer146,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_Everything Terry Crews Does in a Day | Vanity Fair127,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTPc_Don't Know What You Want? Answer This Question #MelRobbinsLive37,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Who Are The INFPs?454,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically134,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-79,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)89",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1592,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFP_My Personality and Taking the Test20,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 221,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFP_Reasons are hard for an ISFP198,ISFP_,1,0,1,0,1,0,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2925,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Why Do YOU Dislike John Fish?39,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Who Are The INFPs?332,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_i quit software engineering to do youtube122,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test198,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update164,ISFJc,1,1,0,0,0,0,1,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.219,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty859,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTP_ISTP Female | Hobbies6,ISTP_,0,1,1,0,0,1,0,0,0,0,1
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan214",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISFPc_My Software Engineering Journey131,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity214,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty681,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity19,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2931,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4398,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?326,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update170,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESFJc_i quit software engineering to do youtube136,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFPc_My Software Engineering Journey125,ISFPc,1,0,1,0,1,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan200",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty695,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity200,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_How To Spot An ENTP: Body Language4,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Programmer: Reality vs Expectations (Computer Programmer) Part 235,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFP_My Personality and Taking the Test34,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ENFJ_What I’ve learned about life by observing the ENTP159,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1586,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan566",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENTJ_6 Things I Wish I Knew When I Started Programming150,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJ_Unapologetic Culture112,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student498,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED154,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update616,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3391,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners122,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Fastest way to become a software developer152,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]82,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTPc_Don't Know What You Want? Answer This Question #MelRobbinsLive23,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically120,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?440,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba77,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-45,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Gaming On Youtube Has Changed21,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming178,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.26,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJ_Switzerland vs USA | Going to the doctor (my experience)137,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2697",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]265,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?468,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically108,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Why I Haven't Been Posting...35,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2919,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity31,ISTPc,0,1,1,0,0,1,0,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.225,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty865,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update158,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]503,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife9,ESFP_,0,1,1,0,0,1,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan228",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_How to Design Your Life (My Process For Achieving Goals)192,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel242",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED4,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice0,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESFPc_Love For My YouTube Family (and other random musings)16,ESFPc,0,1,1,0,0,1,0,0,1,0,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair23,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)166",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_Living with Social Anxiety | my story & advice492,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP171,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJ_Marty Lobdell - Study Less Study Smart187,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel256",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair37,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)172",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP165,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice486,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart193,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google199,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTPc_Why Do YOU Dislike John Fish?11,ESTPc,1,0,1,0,1,0,0,0,1,0,0
ISTPc_How to learn any language in six months | Chris Lonsdale | TEDxLingnanUniversity25,ISTPc,0,1,1,0,0,1,0,0,0,1,0
ENTJ_6 Things I Wish I Knew When I Started Programming9,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty871,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.231,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]517,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFPc_My Software Engineering Journey119,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)186,ISTJc,0,0,0,1,0,0,0,0,0,1,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED168,INFJ_,0,0,0,1,0,0,0,0,0,0,1
INTJ_Javascript Explained! Javascript PRIMER video for beginners.32,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJ_Switzerland vs USA | Going to the doctor (my experience)123,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]271,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2683",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Why I Haven't Been Posting...21,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_-HOW I AM HAPPY & HOW YOU CAN BE TOO-51,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTP_THINGS I Wish I Knew When I Started Programming | Life of Luba63,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Gaming On Youtube Has Changed35,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJc_How To Be Authentic - Teal Swan -182,ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How Much Does Your Logo Matter? Answer for Bloggers and Online Business Owners94,INFJc,0,0,0,1,0,0,0,0,0,1,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED63,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ISTP_ISTP Female | Hobbies66,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍467,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTJc_How to Get an Internship | Advice from a UC Berkeley Student51,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1425,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer65,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENFJ_Day in the Life of a Mechanical Engineering Student | Engineering Study Abroad37,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESFJc_Why I left my Data Science Job at FANG (Facebook Amazon Netflix Google)156,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3232,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_Reviewing My 2017 Resolutions | Vlogmas Day 1259,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISFJc_What I Eat in A Week + 3 Year Vegan Update40,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3554,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]488,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFP_How I Became The Fresh Prince of Bel-Air | STORYTIME71,INFP_,0,1,1,0,0,1,0,0,0,0,1
ESTJc_How To Be Authentic - Teal Swan -36,ESTJc,1,1,0,0,0,0,1,0,1,0,0
"ESFJc_How I made $8,000 in THREE weeks of College19",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2892,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?285,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJ_What Women Find Attractive In A Man | 17 Traits They Love!141,ESFJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically22,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty736,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Why I Haven't Been Posting...189,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍301,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1343,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESFJc_How I made $8,000 in THREE weeks of College111",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTP_Are You Too Selfless?124,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENTP_I left my job (and where I've been)105,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice519,ESTJc,1,1,0,0,0,0,1,0,1,0,0
